_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
66535d2d6d1b0584d22042fc,,100.79,100,100.79,85.07,126;0;0;0,time,15,-1,1,15,0,4.85,false,false,english,,normal,false,false,false,,1716739373000
648488c63fc01f23c89e2014,,75.9,89.47,90.28,68.57,95;7;1;1,time,15,-1,10,15.02,0,36.63,false,false,english,,normal,false,false,false,,1686407366000
647a3fb0a0a6beb4928a8344,,114.1,100,114.1,78.72,143;0;0;0,time,15,-1,0,15.04,0,0,false,false,english,,normal,false,false,false,,1685733296000
647a3f98a0a6beb492874cc0,,107.78,97.14,111.78,80.57,135;3;0;0,time,15,-1,0,15.03,0,0,false,false,english,,normal,false,false,false,,1685733272000
647498760170c3dfdcb151a2,,113.52,100,113.52,84.64,142;0;0;0,time,15,-1,6,15.01,0,30.01,false,false,english,,normal,false,false,false,,1685362806000
647497700170c3dfdcb148b7,,107.93,99.26,107.93,85.22,135;0;0;0,time,15,-1,4,15.01,0,26.41,false,false,english,,normal,false,false,false,,1685362544000
647497410170c3dfdcae1741,,99.93,93.48,110.33,89.35,125;6;1;1,time,15,-1,15,15.01,0,74.58,false,false,english,,normal,false,false,false,,1685362497000
647496bf0170c3dfdcaae1ac,,89.54,98.25,89.54,82.15,112;0;0;0,time,15,-1,2,15.01,0,10.66,false,false,english,,normal,false,false,false,,1685362367000
647496980170c3dfdcaae04d,,111.13,97.97,118.32,88.38,139;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1685362328000
644d69e18b42543b37f6288a,,111.46,100,111.46,90.64,141;0;0;0,time,15,-1,2,15.18,0,3.24,false,false,english,,normal,false,false,false,,1682794976000
644d69c98b42543b37f627f6,,99.87,99.21,99.87,77.08,125;0;0;0,time,15,-1,6,15.02,0,32.62,false,false,english,,normal,false,false,false,,1682794953000
644d69928b42543b37f6268d,,109.45,97.22,115.05,76.31,137;3;0;0,time,15,-1,2,15.02,0,14.34,false,false,english,,normal,false,false,false,,1682794898000
644d694f8b42543b37f624d6,,107.13,97.14,111.13,80.18,134;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1682794831000
63ac8308a9589d2ea2490614,,109.6,97.2,114.4,82.93,137;3;0;0,time,15,-1,4,15,0,5.45,false,false,english,,normal,false,false,false,,1672250120000
63ac82e9a9589d2ea249052b,,119.55,100,119.55,69.76,53;0;0;0,words,10,-1,3,5.32,0,11.98,false,false,english,,normal,false,false,false,,1672250089000
639f1f723bafcbd1012135d4,,111.13,99.29,111.13,80.18,139;0;0;0,time,15,-1,10,15.01,0,29.5,false,false,english,,normal,false,false,false,,1671372658000
6391f48d0952d21be83857ee,,97.53,94.66,104.73,82.53,122;5;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1670509709000
6391f47c0952d21be8385705,,100.8,98.46,103.2,82.29,126;0;0;1,time,15,-1,2,15,0,5.74,false,false,english,,normal,false,false,false,,1670509692000
6391f4630952d21be83855e1,,95.2,97.66,101.6,77.82,119;1;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1670509667000
6391f44f0952d21be83854e1,,110.33,97.2,114.32,84.27,138;3;0;1,time,15,-1,6,15.01,0,23.67,false,false,english,,normal,false,false,false,,1670509647000
6391f4180952d21be838523c,,97.53,94.03,107.13,79.37,122;5;1;1,time,15,-1,4,15.01,0,8.36,false,false,english,,normal,false,false,false,,1670509592000
63878edfca5d69334491ff3c,,104.73,99.24,104.73,81.82,131;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1669828319000
63878ec5ca5d69334491fddb,,91.14,100,91.14,72.91,114;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1669828293000
6384eff5479e817e6f925b8d,,113.52,97.32,118.32,78.73,142;1;1;0,time,15,-1,9,15.01,0,19.15,false,false,english,,normal,false,false,false,,1669656565000
63775fd19500f305f2bd3c1c,true,142.01,100,142.01,70.85,40;0;0;0,words,10,-1,0,3.38,0,0,false,false,english,,normal,false,false,false,,1668767697000
63775fc99500f305f2bd3bd6,,120.54,100,120.54,87.83,45;0;0;0,words,10,-1,0,4.48,0,0,false,false,english,,normal,false,false,false,,1668767689000
63711e1631bc8284305e3ba5,,126.08,100,126.08,76.31,56;0;0;0,words,10,-1,4,5.33,0,6.83,false,false,english,,normal,false,false,false,,1668357654000
63711ddc31bc8284305e39b8,,118.2,100,118.2,84.03,46;0;0;0,words,10,-1,6,4.67,0,23.92,false,false,english,,normal,false,false,false,,1668357596000
63711dac31bc8284305e383f,,134.13,100,134.13,93.32,56;0;0;0,words,10,-1,8,5.01,1,15.99,false,false,english,,normal,false,false,false,,1668357548000
63711d8c31bc8284305e372e,,126.04,100,126.04,80.68,48;0;0;0,words,10,-1,1,4.57,0,0.94,false,false,english,,normal,false,false,false,,1668357516000
63711d6531bc8284305e35e3,,125.42,100,125.42,65.99,44;0;0;0,words,10,-1,9,4.21,0,27.07,false,false,english,,normal,false,false,false,,1668357477000
63711d1d31bc8284305e3358,,135.14,100,135.14,72.43,50;0;0;0,words,10,-1,0,4.44,0,0,false,false,english,,normal,false,false,false,,1668357405000
63711d0a31bc8284305e3283,true,137.58,100,137.58,89.2,54;0;0;0,words,10,-1,2,4.71,0,12.89,false,false,english,,normal,false,false,false,,1668357386000
63711ceb31bc8284305e318b,,129.01,100,129.01,95.38,53;0;0;0,words,10,-1,3,4.93,0,4.77,false,false,english,,normal,false,false,false,,1668357355000
63711cd131bc8284305e309e,,124.58,100,124.58,86.46,49;0;0;0,words,10,-1,11,4.72,0,24.46,false,false,english,,normal,false,false,false,,1668357329000
63711c4d31bc8284305e2c2f,true,137.38,100,137.38,64.43,49;0;0;0,words,10,-1,3,4.28,0,11.82,false,false,english,,normal,false,false,false,,1668357197000
63711c3731bc8284305e2b78,,116.46,100,116.46,81.3,46;0;0;0,words,10,-1,11,4.74,0,32.68,false,false,english,,normal,false,false,false,,1668357175000
63711c0231bc8284305e29af,,110.13,100,110.13,69.38,48;0;0;0,words,10,-1,6,5.23,0,11.37,false,false,english,,normal,false,false,false,,1668357122000
63711bd431bc8284305e281a,,133.33,100,133.33,80.81,61;0;0;0,words,10,-1,6,5.49,0,11.37,false,false,english,,normal,false,false,false,,1668357076000
63711bb131bc8284305e26c5,,122.2,100,122.2,87.35,50;0;0;0,words,10,-1,1,4.91,0,2.31,false,false,english,,normal,false,false,false,,1668357041000
63711ba631bc8284305e266e,,108.89,100,108.89,74.39,50;0;0;0,words,10,-1,14,5.51,0,30.19,false,false,english,,normal,false,false,false,,1668357030000
63711b5e31bc82843059618b,,114.52,100,114.52,74.56,186;0;0;0,zen,zen,-1,0,19.49,0,0,false,false,english,,normal,false,false,false,,1668356958000
63711b3d31bc828430596049,,17.41,100,17.41,36.76,30;0;0;0,zen,zen,-1,0,20.68,0,0,false,false,english,,normal,false,false,false,,1668356925000
63711b2431bc828430595f5f,,125.22,100,125.22,76.37,235;0;0;0,zen,zen,-1,0,22.52,0,0,false,false,english,,normal,false,false,false,,1668356900000
63711a7531bc828430595931,true,149.23,100,149.23,74.07,290;0;0;0,zen,zen,-1,0,23.32,0,0,false,false,english,,normal,false,false,false,,1668356725000
63711a2c31bc82843059568c,,93.36,100,93.36,77.24,143;0;0;0,zen,zen,-1,1,18.38,0,1.73,false,false,english,,normal,false,false,false,,1668356652000
63711a1131bc8284305955a2,true,108.17,100,108.17,66.54,181;0;0;0,zen,zen,-1,0,20.08,0,0,false,false,english,,normal,false,false,false,,1668356625000
637119f431bc8284305954af,true,89.41,100,89.41,65.39,173;0;0;0,zen,zen,-1,8,23.22,0,81.83,false,false,english,,normal,false,false,false,,1668356596000
6371194931bc828430594f1f,,101.53,91.55,112.72,79.28,127;7;2;0,time,15,-1,2,15.01,0,11.93,false,false,english,,normal,false,false,false,,1668356425000
637118e431bc828430594bdb,,112.72,100,112.72,86.1,141;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1668356324000
636a65ea264cd938f0f4d5b9,,112,96.55,116,86.04,140;4;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1667917290000
636a65d8264cd938f0f4d4e3,,103.13,98.47,103.13,76.55,129;0;0;0,time,15,-1,1,15.01,0,2.56,false,false,english,,normal,false,false,false,,1667917272000
636a659e264cd938f0f4d238,,109.53,99.28,109.53,78.55,137;0;0;0,time,15,-1,1,15.01,0,1.83,false,false,english,,normal,false,false,false,,1667917214000
63600c0f11abbca923b8bb4c,,107.93,99.26,107.93,81.34,135;0;0;0,time,15,-1,2,15.01,0,3.95,false,false,english,,normal,false,false,false,,1667238927000
63600bcf11abbca923b8b866,,117.52,99.32,117.52,82.69,147;0;0;0,time,15,-1,3,15.01,0,11.59,false,false,english,,normal,false,false,false,,1667238863000
635ea547cf8104a14de87129,,108.73,100,108.73,75.02,136;0;0;0,time,15,-1,2,15.01,0,5.87,false,false,english,,normal,false,false,false,,1667147079000
635d998acf8104a14d825ea5,,107.13,95.89,116.72,84.32,134;4;0;2,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1667078538000
635d993bcf8104a14d825ce6,,116.8,100,116.8,82.22,146;0;0;0,time,15,-1,1,15,0,4.33,false,false,english,,normal,false,false,false,,1667078459000
635d9925cf8104a14d825c77,,102.33,95.62,107.93,87.44,128;2;1;1,time,15,-1,5,15.01,0,33.44,false,false,english,,normal,false,false,false,,1667078437000
635d97e9cf8104a14d8255a7,,114.32,99.31,115.12,79.24,143;1;0;0,time,15,-1,2,15.01,0,6.11,false,false,english,,normal,false,false,false,,1667078121000
635d96efcf8104a14d7db068,,119.12,98.09,125.52,84.45,149;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1667077871000
635d95ebcf8104a14d7daa87,,111.05,97.3,118.24,76.63,139;2;0;1,time,15,-1,2,15.02,0,11.08,false,false,english,,normal,false,false,false,,1667077611000
63597accc8c818a09501e959,,102.33,96.97,102.33,77.97,128;0;0;0,time,15,-1,5,15.01,0,13.09,false,false,english,,normal,false,false,false,,1666808524000
63597a01c8c818a09501de96,,111.93,100,111.93,77.98,140;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1666808321000
635979adc8c818a09501da4a,,104.52,97.81,109.31,74.76,131;2;0;0,time,15,-1,1,15.04,0,4.62,false,false,english,,normal,false,false,false,,1666808237000
63594e6cc8c818a095c3c87c,,111.05,98.62,115.85,76.21,139;1;0;1,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1666797164000
63594e44c8c818a095c3c641,,113.87,100,113.87,86.04,145;0;0;0,time,15,-1,1,15.28,0,2.8,false,false,english,,normal,false,false,false,,1666797124000
6352d8f106e312a0064aff74,,95.94,95.56,107.93,77.41,120;2;2;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1666373873000
6350322a06e312a006c7095c,,120.8,100,120.8,84,151;0;0;0,time,15,-1,5,15,0,28.13,false,false,english,,normal,false,false,false,,1666200106000
634415b0a9e0f04cda719af7,,102.33,98.46,102.33,74.84,128;0;0;0,time,15,-1,5,15.01,0,31.02,false,false,english,,normal,false,false,false,,1665406384000
6344155ca9e0f04cda719807,,26,93.24,26,30.99,65;0;0;0,time,30,-1,5,30,2,25.7,false,false,english,,normal,false,false,false,,1665406300000
633598a17d21d9a880744911,,96.6,98.37,96.6,76.04,483;0;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1664456865000
633597fb7d21d9a880744162,,116.8,100,116.8,81.07,146;0;0;0,time,15,-1,4,15,0,18.37,false,false,english,,normal,false,false,false,,1664456699000
633597097d21d9a8807436ed,,103.93,97.16,112.72,82.28,130;3;0;0,time,15,-1,1,15.01,0,6.84,false,false,english,,normal,false,false,false,,1664456457000
632c7f5ba398eb2494564107,,107.2,100,107.2,82.43,134;0;0;0,time,15,-1,2,15,0,2.05,false,false,english,,normal,false,false,false,,1663860571000
632632406d362617a77de4be,,103.2,99.23,103.2,79.94,129;0;0;0,time,15,-1,2,15,0,4.13,false,false,english,,normal,false,false,false,,1663447616000
632632296d362617a77de42b,,96.74,96.85,100.73,73.46,121;2;0;2,time,15,-1,5,15.01,0,13.42,false,false,english,,normal,false,false,false,,1663447593000
632629d56d362617a770edd4,,107.93,99.26,107.93,82.23,135;0;0;0,time,15,-1,2,15.01,0,14.79,false,false,english,,normal,false,false,false,,1663445461000
6326248a6d362617a76c8cf6,,111.93,99.29,111.93,82.71,140;0;0;0,time,15,-1,10,15.01,0,30.06,false,false,english,,normal,false,false,false,,1663444106000
6326225a6d362617a7683dae,,111.13,100,111.13,82.61,139;0;0;0,time,15,-1,5,15.01,0,26.89,false,false,english,,normal,false,false,false,,1663443546000
63261c196d362617a75f9200,,92,86.9,113.6,71.82,115;10;2;2,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1663441945000
6326199c6d362617a75f824f,,112.8,100,112.8,87.84,141;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1663441308000
632619806d362617a75f8198,,116,100,116,88.26,145;0;0;0,time,15,-1,9,15,0,32.16,false,false,english,,normal,false,false,false,,1663441280000
6325b7ab6d362617a7e599c8,,95.14,97.54,95.94,69.6,119;1;0;0,time,15,-1,1,15.01,0,10.29,false,false,english,,normal,false,false,false,,1663416235000
63235e1990677ffc5e638887,,120,100,120,83.67,150;0;0;0,time,15,-1,4,15,0,9.72,false,false,english,,normal,false,false,false,,1663262233000
63235ddc90677ffc5e638567,true,124.63,100,124.63,80.51,156;0;0;0,time,15,-1,2,15.02,0,14.96,false,false,english,,normal,false,false,false,,1663262172000
63235d9e90677ffc5e638248,true,121.6,100,121.6,87.59,152;0;0;0,time,15,-1,7,15,0,26.92,false,false,english,,normal,false,false,false,,1663262110000
63235c3e90677ffc5e5f343e,,113.45,98.66,119.04,86.51,142;1;0;1,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1663261758000
63235b6890677ffc5e5f2976,,116,100,116,85.53,145;0;0;0,time,15,-1,18,15,0,72.13,false,false,english,,normal,false,false,false,,1663261544000
63235af790677ffc5e5f238c,,108.8,100,108.8,78.51,136;0;0;0,time,15,-1,2,15,0,8.24,false,false,english,,normal,false,false,false,,1663261431000
63235adb90677ffc5e5f220f,,110.33,99.29,112.72,81.86,138;0;0;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1663261402000
63235ac690677ffc5e5f2107,,103.13,97.73,103.13,77.97,129;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1663261382000
63235ab090677ffc5e5f1fde,,119.12,100,119.12,79.05,149;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1663261360000
63235a9590677ffc5e5f1e85,,107.86,97.18,112.65,81.16,135;2;0;0,time,15,-1,4,15.02,0,14.08,false,false,english,,normal,false,false,false,,1663261333000
632206c990677ffc5eb977cf,,112,100,112,83.56,140;0;0;0,time,15,-1,2,15,0,14.7,false,false,english,,normal,false,false,false,,1663174345000
632077f690677ffc5ece5177,,100,100,100,83.8,125;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1663072246000
632077e590677ffc5ece50c3,,98.33,97.69,103.13,78.24,123;2;0;0,time,15,-1,6,15.01,0,28.3,false,false,english,,normal,false,false,false,,1663072229000
6320750390677ffc5ec9ff67,,115.2,98.64,115.2,72.32,144;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1663071491000
631f34c990677ffc5e408303,true,121.6,100,121.6,83.94,152;0;0;0,time,15,-1,2,15,0,3.42,false,false,english,,normal,false,false,false,,1662989513000
631f343a90677ffc5e3c4852,,85.54,98.2,87.94,64.16,107;1;0;0,time,15,-1,2,15.01,0,16.12,false,false,english,,normal,false,false,false,,1662989370000
631f340d90677ffc5e3c4658,,107.93,100,107.93,77.41,135;0;0;0,time,15,-1,3,15.01,0,10.93,false,false,english,,normal,false,false,false,,1662989325000
631f334a90677ffc5e3c3d93,,115.12,96.15,123.92,83.24,144;4;0;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1662989130000
631206b450d49477ce11a19c,,89.6,93.6,100,83.22,112;5;1;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1662125748000
6312069d50d49477ce11a0b4,,111.93,100,111.93,71.08,140;0;0;0,time,15,-1,1,15.01,0,1.25,false,false,english,,normal,false,false,false,,1662125725000
6311fa4e50d49477ce00a9ff,,80,93.64,87.2,53.71,100;4;1;0,time,15,-1,5,15,1,20.58,false,false,english,,normal,false,false,false,,1662122574000
6311caee50d49477cec9d418,,83.2,98.15,83.2,76.11,104;0;0;0,time,15,-1,3,15,0,15.25,false,false,english,,normal,false,false,false,,1662110446000
6311ca6250d49477cec9d100,,107.2,97.84,111.2,77.9,134;2;0;1,time,15,-1,1,15,0,5.55,false,false,english,,normal,false,false,false,,1662110306000
6311c90a50d49477cec5aa84,,110.98,98.58,110.98,82.71,139;0;0;0,time,15,-1,2,15.03,0,14.76,false,false,english,,normal,false,false,false,,1662109962000
6311c8dd50d49477cec5a999,,100,99.21,100,78.35,125;0;0;0,time,15,-1,1,15,0,7.15,false,false,english,,normal,false,false,false,,1662109917000
6311c7fa50d49477cec5a499,,111.13,98.59,111.13,78.57,139;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1662109690000
630235e64d8250424fbb22f5,,116,100,116,86.56,145;0;0;0,time,15,-1,1,15,0,2.77,false,false,english,,normal,false,false,false,,1661089254000
630235574d8250424fbb1fb7,,101.6,97.74,105.6,81.64,127;1;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1661089111000
630234ec4d8250424fbb1d1f,,87.2,90.84,103.2,74.75,109;6;1;2,time,15,-1,2,15,0,4.05,false,false,english,,normal,false,false,false,,1661089004000
630233824d8250424fbb1405,,107.13,97.1,107.13,74.22,134;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1661088642000
6302333d4d8250424fb709d6,,102.4,98.46,102.4,82.8,128;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1661088573000
630206204d8250424f85a9da,,95.14,94.03,107.13,82.43,119;4;2;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1661077024000
62fc99e64d8250424f30d69a,,101.6,97.69,101.6,68.57,127;0;0;0,time,15,-1,1,15,0,6.56,false,false,english,,normal,false,false,false,,1660721638000
62fc99cb4d8250424f30d605,,97.6,94.85,107.2,82.23,122;4;1;0,time,15,-1,1,15,0,1.12,false,false,english,,normal,false,false,false,,1660721611000
62fc99b84d8250424f30d598,,101.6,98.45,101.6,71.58,127;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660721592000
62fc99a84d8250424f30d544,,96.74,96.85,100.73,76.04,121;2;0;0,time,15,-1,3,15.01,0,18.38,false,false,english,,normal,false,false,false,,1660721576000
62fc994e4d8250424f30d337,,103.2,99.23,103.2,77.84,129;0;0;0,time,15,-1,3,15,0,13.24,false,false,english,,normal,false,false,false,,1660721486000
62fc99244d8250424f30d24c,,103.93,99.24,103.93,75.38,130;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1660721444000
62fc99084d8250424f30d1b1,,102.4,98.46,103.2,73.8,128;1;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660721416000
62fc97de4d8250424f2cca6a,,98.4,96.85,98.4,68.94,123;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660721118000
62fbd9974d8250424f505507,,116,100,116,83.68,145;0;0;0,time,15,-1,1,15,0,0.24,false,false,english,,normal,false,false,false,,1660672407000
62fbb0ca4d8250424f1efdf0,,101.6,95.49,106.4,76.03,127;5;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660661962000
62fbafec4d8250424f1ef687,,94.4,95.93,98.4,72.48,118;4;0;1,time,15,-1,2,15,0,11.56,false,false,english,,normal,false,false,false,,1660661740000
62fbac6f4d8250424f1ad796,,92,94.26,93.6,69.6,115;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660660846000
62f9f7ce4d8250424f206745,,105.53,97.08,109.53,85.66,132;2;1;0,time,15,-1,1,15.01,0,0.63,false,false,english,,normal,false,false,false,,1660549070000
62f744a14d8250424f016719,,87.86,100,87.86,56.64,76;0;0;0,quote,5606,0,4,10.38,0,15.91,false,false,english,,normal,false,false,false,,1660372129000
62f744734d8250424f01662c,,112.5,100,112.5,81.41,45;0;0;0,words,10,-1,4,4.8,0,12.24,false,false,english,,normal,false,false,false,,1660372083000
62f7433c4d8250424f016023,,107.2,100,107.2,80.2,134;0;0;0,time,15,-1,7,15,0,37.84,false,false,english,,normal,false,false,false,,1660371772000
62f7422a4d8250424f015ae3,,93.6,100,93.6,78.96,117;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660371498000
62f741fe4d8250424f0159f4,,93.6,94.57,102.4,78.02,117;4;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660371454000
62f741af4d8250424f015847,,98.4,100,98.4,75.13,123;0;0;0,time,15,-1,1,15,0,6.4,false,false,english,,normal,false,false,false,,1660371375000
62f740cb4d8250424ffd58d8,,99.13,97.64,99.13,78.49,124;0;0;0,time,15,-1,1,15.01,0,0.27,false,false,english,,normal,false,false,false,,1660371147000
62f740b64d8250424ffd5874,,105.6,97.78,105.6,73.71,132;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660371126000
62f7405c4d8250424ffd5652,,100,98.44,100,86.56,125;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660371036000
62f740494d8250424ffd55e0,,98.4,98.4,98.4,68.21,123;0;0;0,time,15,-1,1,15,0,0.29,false,false,english,,normal,false,false,false,,1660371017000
62f73fdc4d8250424ffd5383,,86.4,96.61,93.6,52.77,108;1;1;0,time,15,-1,0,15,1,0,false,false,english,,normal,false,false,false,,1660370907000
62f73ef24d8250424ffd4e4a,,102.4,96.97,102.4,79.59,128;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660370674000
62f73e594d8250424ffd4b0c,,95.94,99.17,95.94,77.16,120;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1660370521000
62f73e0e4d8250424ffd4996,,102.4,98.47,102.4,79.32,128;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660370446000
62f73d6e4d8250424ff94bf2,,94.34,96.8,97.53,69.44,118;0;0;4,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1660370286000
62f73d334d8250424ff94aab,,97.6,100,97.6,85.2,122;0;0;0,time,15,-1,2,15,0,7,false,false,english,,normal,false,false,false,,1660370227000
62f73d164d8250424ff94a06,,112,99.29,112,78.09,140;0;0;0,time,15,-1,1,15,0,0.22,false,false,english,,normal,false,false,false,,1660370198000
62f73cd24d8250424ff94896,,106.4,97.79,106.4,74.07,133;0;0;0,time,15,-1,1,15,0,6.99,false,false,english,,normal,false,false,false,,1660370130000
62f73cb84d8250424ff9480d,,104,97.79,108,77.05,130;1;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660370104000
62f73c3c4d8250424ff94572,,113.6,96.62,118.4,89.62,142;3;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660369980000
62f73c1c4d8250424ff944c5,,109.53,98.56,109.53,78.98,137;0;0;0,time,15,-1,3,15.01,0,14.22,false,false,english,,normal,false,false,false,,1660369948000
62f73bda4d8250424ff9435b,,107.93,98.54,108.73,74.76,135;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1660369882000
62f73b904d8250424ff941dc,,96,96.06,101.6,83.37,120;5;0;0,time,15,-1,1,15,0,5.55,false,false,english,,normal,false,false,false,,1660369808000
62f73b624d8250424ff94114,,96.74,96.85,99.93,68.06,121;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1660369762000
62f73b504d8250424ff940c3,,99.13,96.88,99.13,69.79,124;0;0;0,time,15,-1,1,15.01,0,0.88,false,false,english,,normal,false,false,false,,1660369744000
62f73abf4d8250424ff93ddd,,109.6,100,109.6,78.9,137;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660369599000
62f73aaa4d8250424ff93d75,,92.74,98.4,99.13,75.34,116;0;0;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1660369578000
62f73a6f4d8250424ff93c42,,105.6,99.25,105.6,77.12,132;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660369519000
62f739e34d8250424ff53f26,,99.93,99.21,99.93,68.72,125;0;0;0,time,15,-1,1,15.01,0,8.21,false,false,english,,normal,false,false,false,,1660369379000
62f739c04d8250424ff53e75,,107.2,100,107.2,74,134;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660369344000
62f739a84d8250424ff53e07,,101.53,96.95,101.53,76.18,127;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1660369320000
62f6736e4d8250424f1234dc,,112.72,99.31,115.12,75.71,141;1;0;0,time,15,-1,1,15.01,0,0.97,false,false,english,,normal,false,false,false,,1660318574000
62f672544d8250424f122af1,,114.4,98,120,83.67,143;1;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660318292000
62f66d9e4d8250424f0a1228,,104.73,97.83,109.53,74.53,131;0;1;0,time,15,-1,2,15.01,0,4.3,false,false,english,,normal,false,false,false,,1660317086000
62f53adf4d8250424fa9825b,,133.02,100,133.02,65.31,47;0;0;0,words,10,-1,2,4.24,0,1.89,false,false,english,,normal,false,false,false,,1660238559000
62f53ace4d8250424fa981e5,,92.16,100,92.16,43.01,47;0;0;0,words,10,-1,17,6.12,0,48.56,false,false,english,,normal,false,false,false,,1660238542000
62f53a734d8250424fa97f3f,,118.07,100,118.07,92.36,49;0;0;0,words,10,-1,0,4.98,0,0,false,false,english,,normal,false,false,false,,1660238451000
62f53a644d8250424fa97ed4,,93,96.51,93,70.07,465;0;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1660238436000
62f539f24d8250424fa97b9e,,99.58,97.08,100.78,78.18,498;5;0;1,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1660238322000
62f5361d4d8250424fa5676e,,97.37,99.19,98.57,80,487;2;0;1,time,60,-1,0,60.02,0,0,false,false,english,,normal,false,false,false,,1660237341000
62f5355c4d8250424fa16ae0,,81.59,89.63,85.79,59.59,408;10;3;8,time,60,-1,0,60.01,1,0,false,false,english,,normal,false,false,false,,1660237148000
62f5327b4d8250424fa15622,,94.57,97.55,96.17,72.97,473;2;0;1,time,60,-1,2,60.02,0,47.16,false,false,english,,normal,false,false,false,,1660236411000
62f531f84d8250424f9d5b0a,,108,99.26,108,80.08,135;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660236280000
62f5317e4d8250424f9d579c,,105.53,99.25,105.53,74,132;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1660236158000
62f5313a4d8250424f9d55a1,,104.8,99.24,105.6,82.79,131;1;0;0,time,15,-1,1,15,0,4,false,false,english,,normal,false,false,false,,1660236090000
